ip,app,device,os,channel,hour,day,minute,dayofweek,ip_click_count,app_click_count,device_click_count,os_click_count,channel_click_count,ip_hour_click_count,ip_app_click_count,ip_device_click_count,ip_channel_click_count,ip_unique_apps,ip_unique_devices,ip_unique_os,ip_unique_channels,time_since_prev_click_sec,very_fast_repeat_click,anomaly_score,anomaly_flag,conversion_probability,low_quality_score,anomaly_score_scaled,risk_score,decision
44905,12,1,9,178,16,6,1,0,7,69497,467914,12357,21830,7,1,7,1,5,1,3,5,4.0,1,-0.21816888101847198,0,0.007989415,0.9920106,0.08161875573789978,0.7188930301904556,monitor
26280,3,1,18,115,16,6,8,0,17,65991,467914,24717,5251,17,3,17,1,13,1,1,14,10.0,0,-0.2109550976286068,0,0.03346225,0.9665378,0.10048032289236448,0.7067205324336578,monitor
36358,8,1,8,145,16,6,3,0,7,32361,467914,15263,31640,7,3,7,3,5,1,1,4,0.0,1,-0.21702066124544922,0,0.2543683,0.7456317,0.08462095627352716,0.5473284851585779,monitor
97684,3,1,13,135,16,6,2,0,131,65991,467914,110115,7919,131,25,108,4,17,2,18,36,3.0,1,-0.18103578967810452,0,0.031872362,0.9681276,0.17870904222379655,0.7313020265556888,monitor
94536,1,1,14,125,16,6,4,0,31,19091,467914,7316,7820,31,4,31,4,7,1,4,8,0.0,1,-0.22492772882844397,0,0.0018063232,0.9981937,0.06394668895063017,0.7179196014346397,monitor
92673,9,1,18,134,16,6,7,0,282,59537,467914,24717,43940,282,23,270,21,20,3,22,55,0.0,1,-0.12320468854265731,0,0.120933704,0.8790663,0.32991751893178173,0.7143216278070674,monitor
124470,9,1,13,258,16,6,5,0,56,59537,467914,110115,3881,56,7,54,2,19,2,3,30,4.0,1,-0.20640129849605654,0,0.034162134,0.96583784,0.11238694435638179,0.7098025686928093,monitor
151908,1,1,1,134,16,6,5,0,140,19091,467914,5347,43940,140,8,114,15,22,3,19,47,0.0,1,-0.13396020757255023,0,0.0052966867,0.9947033,0.30179552891632605,0.7868309398257157,monitor
93253,6,1,13,459,16,6,0,0,51,10944,467914,110115,10801,51,1,51,1,9,1,8,11,22.0,0,-0.17105957159776863,0,0.021320902,0.9786791,0.20479342778133924,0.7465134305942285,monitor
56134,12,1,13,178,16,6,8,0,77,69497,467914,110115,21830,77,12,77,4,17,1,12,35,0.0,1,-0.19246853147644932,0,0.0025333755,0.9974666,0.1488163471517358,0.7428715348332343,monitor
4052,18,1,27,121,16,6,3,0,447,38763,467914,4273,18947,447,39,399,26,25,4,35,65,1.0,1,-0.1139531904517832,0,0.026761288,0.9732387,0.35410701050503585,0.7874991858427034,monitor
191797,21,1,19,128,16,6,5,0,144,10101,467914,120453,10067,141,8,108,8,21,2,12,50,4.0,1,-0.16488454052895946,0,0.0024574099,0.9975426,0.22093901420813478,0.7645615022932937,monitor
52557,8,1,13,145,16,6,1,0,88,32361,467914,110115,31640,88,24,88,24,18,1,9,31,0.0,1,-0.16791888629780394,0,0.02376977,0.9762302,0.21300524167909912,0.7472626855751714,monitor
73174,3,1,19,442,16,6,5,0,7,65991,467914,120453,10237,7,2,7,1,5,1,3,7,112.0,0,-0.1873540138381497,0,0.017039742,0.9829603,0.16218905501998324,0.7367289210958388,monitor
159346,8,1,22,145,16,6,9,0,10,32361,467914,18179,31640,10,3,10,3,7,1,2,7,69.0,0,-0.1708066183572397,0,0.16394053,0.83605945,0.20545481366934343,0.6468780598730504,monitor
206746,18,1,28,107,16,6,0,0,40,38763,467914,3765,14818,40,36,40,36,4,1,2,4,1.0,1,-0.15515089376298935,0,0.0016038434,0.99839616,0.2463891590505924,0.7727940227052595,monitor
173729,8,1,12,145,16,6,0,0,16,32361,467914,5578,31640,16,6,16,6,4,1,3,5,-1.0,0,-0.18138963689793092,0,0.015859883,0.9841401,0.17778385321568843,0.7422332425125581,monitor
85966,12,1,31,245,16,6,2,0,21,69497,467914,2155,42657,21,7,21,12,4,1,2,4,8.0,0,-0.17103092720244029,0,0.0005692887,0.9994307,0.20486832304182678,0.7610619683366509,monitor
17149,21,2,65,128,16,6,0,0,661,10101,26018,322,10067,661,20,93,20,27,4,42,64,0.0,1,-0.02745243969146216,0,0.0020362264,0.9979638,0.5802767790164666,0.8726576959134971,block
202954,3,2,13,280,16,6,6,0,235,65991,26018,110115,22283,235,26,29,4,24,3,25,61,20.0,0,-0.053888458767737846,0,0.004153046,0.9958469,0.5111556643175674,0.8504395304300664,block
1108,26,1,25,121,16,6,5,0,45,3946,467914,11933,18947,45,1,43,3,15,2,9,25,1.0,1,-0.20890227741506506,0,0.05095951,0.9490405,0.10584774304087605,0.696082659627961,monitor
52024,12,1,37,259,16,6,7,0,282,69497,467914,6729,24335,282,73,243,23,22,2,28,53,1.0,1,-0.12451570815172391,0,0.001016289,0.99898374,0.32648965271223723,0.7972355024573479,monitor
48587,14,1,56,123,16,6,4,0,71,17431,467914,296,2003,71,6,65,2,16,3,5,30,12.0,0,-0.15940622414212818,0,0.0011280671,0.9988719,0.23526293091580763,0.7697892250198289,monitor
185443,18,1,37,121,16,6,8,0,14,38763,467914,6729,18947,14,2,14,1,9,1,4,14,126.0,0,-0.1823988282387644,0,0.005497371,0.9945026,0.1751451643033518,0.7486953422940879,monitor
742,2,1,13,477,16,6,7,0,9,53879,467914,110115,20041,9,9,9,9,1,1,1,1,16.0,0,-0.17786341845506914,0,0.00071483274,0.99928516,0.1870037039329682,0.7556007182660721,monitor
78881,3,1,19,280,16,6,6,0,19,65991,467914,120453,22283,19,7,19,5,7,1,4,10,70.0,0,-0.19274782967162335,0,0.038550273,0.96144974,0.14808607825125888,0.7174406430974175,monitor
105304,8,1,10,145,16,6,0,0,45,32361,467914,14836,31640,45,3,45,3,14,1,8,25,0.0,1,-0.2054801268273605,0,0.09337025,0.90662974,0.11479549204223426,0.6690794604865106,monitor
58057,9,1,19,134,16,6,6,0,7,59537,467914,120453,43940,7,2,7,1,6,1,2,7,0.0,1,-0.21431974429210732,0,0.14122967,0.8587703,0.09168292691235483,0.6286440658865117,monitor
212403,21,1,19,128,16,6,1,0,17,10101,467914,120453,10067,17,1,17,1,8,1,2,10,-1.0,0,-0.20454915401077245,0,0.04180846,0.9581915,0.1172296663652014,0.7059029477992699,monitor
155571,1,2,19,125,16,6,0,0,83,19091,26018,120453,7820,83,10,83,10,6,1,1,7,0.0,1,-0.10682962641900517,0,0.00034619123,0.9996538,0.37273268501199985,0.8115774410970142,block
72893,2,1,8,205,16,6,9,0,12,53879,467914,15263,10651,12,4,12,4,9,1,3,9,1.0,1,-0.2283387875113187,0,0.010234203,0.9897658,0.05502794147267685,0.7093444286606752,monitor
32499,3,1,10,280,16,6,3,0,5,65991,467914,14836,22283,5,2,5,2,4,1,2,3,3.0,1,-0.223363597503901,0,0.015920078,0.9840799,0.06803635541576374,0.7092668526887245,monitor
186446,14,1,22,463,16,6,1,0,5,17431,467914,18179,1923,5,1,5,1,5,1,1,5,0.0,1,-0.20705754125019843,0,0.151531,0.848469,0.11067109483499639,0.6271296059430221,monitor
14137,15,1,22,245,16,6,3,0,26,56109,467914,18179,42657,26,4,24,2,8,2,5,10,8.0,0,-0.19265823261775178,0,0.00641101,0.993589,0.14832034378948047,0.7400083979061313,monitor
25818,2,1,19,205,16,6,6,0,125,53879,467914,120453,10651,125,65,105,53,17,2,21,32,13.0,0,-0.11416322348656138,0,0.00316712,0.9968329,0.35355784622104997,0.8038504067876101,block
29993,3,1,3,135,16,6,3,0,80,65991,467914,7303,7919,80,11,76,3,15,2,8,30,22.0,0,-0.19123173869807897,0,0.0030757207,0.9969243,0.15205013569023884,0.7434620494122108,monitor
14990,15,2,13,245,16,6,6,0,12,56109,26018,110115,42657,12,1,9,1,7,2,3,7,120.0,0,-0.1003288326672449,0,0.0029214574,0.99707854,0.38973002902407766,0.8148739614240507,block
192198,15,2,19,245,16,6,0,0,1,56109,26018,120453,42657,1,1,1,1,1,1,1,1,-1.0,0,-0.10167890705792226,0,0.049008828,0.95099115,0.3862000479576847,0.7815538339101631,monitor
111299,14,1,13,134,16,6,6,0,78,17431,467914,110115,43940,78,3,78,4,14,1,6,24,1.0,1,-0.19124447278609308,0,0.15550639,0.8444936,0.15201684042154995,0.6367505675683596,monitor
114341,18,1,1,121,16,6,6,0,96,38763,467914,5347,18947,96,18,95,16,17,2,5,35,3.0,1,-0.19030599098042383,0,0.012529424,0.98747057,0.15447064817321363,0.7375705974709155,monitor
119353,18,1,25,107,16,6,2,0,37,38763,467914,11933,14818,37,2,37,1,15,1,2,24,3.0,1,-0.2282368658853854,0,0.010274448,0.98972553,0.05529443153595408,0.7093961826826796,monitor
9209,18,1,13,121,16,6,8,0,17,38763,467914,110115,18947,17,5,17,5,4,1,3,4,0.0,1,-0.22111257295747816,0,0.04501218,0.9549878,0.07392201185345953,0.6906680862907181,monitor
8533,9,1,7,442,16,6,5,0,37,59537,467914,510,10237,37,3,37,3,13,1,5,21,0.0,1,-0.234659127900112,0,0.004711793,0.9952882,0.038502421057164525,0.7082524317729294,monitor
81714,2,1,31,469,16,6,2,0,35,53879,467914,2155,4406,35,3,35,1,14,1,4,28,1.0,1,-0.22409246449123443,0,0.00064199895,0.999358,0.06613061845565814,0.719389754594162,monitor
27918,12,1,16,481,16,6,3,0,38,69497,467914,9294,1231,38,6,37,1,14,2,6,18,4.0,1,-0.2137710468602435,0,0.028351987,0.97164804,0.09311758233507261,0.7080888830226654,monitor
23567,2,1,13,377,16,6,5,0,23,53879,467914,110115,2496,23,2,22,2,14,2,3,18,1.0,1,-0.22629010531500782,0,0.0041689714,0.995831,0.060384542126664074,0.7151970477042223,monitor
6437,8,1,13,145,16,6,3,0,198,32361,467914,110115,31640,198,9,189,9,21,4,12,55,0.0,1,-0.1367225120997826,0,0.03707602,0.962924,0.2945730508454328,0.7624187296953108,monitor
107003,15,1,13,412,16,6,7,0,32,56109,467914,110115,1094,32,4,29,1,15,2,6,23,0.0,1,-0.2138595371547255,0,0.0237877,0.9762123,0.0928862105927168,0.7112144592738538,monitor
73516,11,1,13,469,16,6,5,0,3133,4909,467914,110115,4406,3133,20,2724,23,32,7,53,86,0.0,1,0.08178499628706459,1,0.10226062,0.8977394,0.8658951741273062,0.8881861037556784,block
135023,24,1,16,105,16,6,9,0,46,7394,467914,9294,6214,46,23,46,23,2,1,3,2,0.0,1,-0.15117500194907751,0,0.0050340854,0.9949659,0.2567847512653991,0.7735115272549249,monitor
90485,12,1,19,259,16,6,0,0,309,69497,467914,120453,24335,309,108,263,23,15,2,16,39,8.0,0,-0.056918729974782756,0,0.0023428036,0.9976572,0.5032325453688868,0.849329789493387,block
45745,18,1,17,107,16,6,2,0,815,38763,467914,26717,14818,814,76,725,30,29,5,33,71,4.0,1,-0.05078527528833432,0,0.0020794007,0.9979206,0.5192694238285096,0.8543252101975641,block
197976,21,1,53,128,16,6,8,0,3,10101,467914,3390,10067,3,1,3,1,2,1,1,2,1.0,1,-0.18510817402947433,0,0.011185945,0.98881406,0.1680611551483311,0.7425881916487168,monitor
74987,3,1,13,115,16,6,6,0,91,65991,467914,110115,5251,91,7,81,2,14,2,7,16,0.0,1,-0.21062865000123876,0,0.02818359,0.9718164,0.10133387137216343,0.7106716677211583,monitor
108913,12,1,53,497,16,6,3,0,423,69497,467914,3390,756,419,31,391,3,25,3,27,70,3.0,1,-0.09916623471129205,0,0.0011355419,0.9988645,0.3927698235722001,0.8170360476080064,block
119303,18,1,13,107,16,6,2,0,62,38763,467914,110115,14818,62,3,60,1,16,2,7,32,28.0,0,-0.17612547996977407,0,0.026327945,0.97367203,0.19154781645744123,0.739034755665687,monitor
25614,3,1,9,115,16,6,3,0,178,65991,467914,12357,5251,178,22,145,6,15,2,17,27,3.0,1,-0.18794128983595554,0,0.010922364,0.9890776,0.16065352989091125,0.7405503804470708,monitor
137579,12,1,13,245,16,6,5,0,6,69497,467914,110115,42657,6,1,5,3,5,2,4,4,0.0,1,-0.19318948071683933,0,0.01558266,0.9844173,0.14693131238181453,0.7331714933811398,monitor
37424,8,1,19,145,16,6,8,0,137,32361,467914,120453,31640,137,14,115,14,14,2,17,26,0.0,1,-0.16900656064984088,0,0.035656285,0.9643437,0.21016134663479324,0.738089006674459,monitor
22088,3,1,19,135,16,6,7,0,22,65991,467914,120453,7919,22,7,21,3,5,2,2,8,0.0,1,-0.21371940980413645,0,0.016890699,0.9831093,0.09325259551037678,0.7161522913713138,monitor
101365,15,1,19,140,16,6,9,0,23,56109,467914,120453,14757,23,2,23,2,7,1,2,5,2.0,1,-0.22240793258533836,0,0.063532926,0.93646705,0.07053509110887583,0.6766874633868925,monitor
179858,18,1,19,121,16,6,8,0,47,38763,467914,120453,18947,47,6,39,5,12,2,9,16,6.0,0,-0.1940715403227568,0,0.017812489,0.9821875,0.1446250293134004,0.7309187416278824,monitor
89773,28,1,12,135,16,6,6,0,22,2411,467914,5578,7919,22,1,20,1,13,2,2,16,3.0,1,-0.20093084223706337,0,0.0042481357,0.99575186,0.12669030952805074,0.735033405209642,monitor
10097,8,1,13,145,16,6,4,0,39,32361,467914,110115,31640,39,4,39,4,13,1,6,21,2.0,1,-0.22158586378630757,0,0.2644026,0.7355974,0.072684518811445,0.5367235041610421,monitor
88071,12,1,6,245,16,6,6,0,24,69497,467914,12778,42657,24,3,24,4,10,1,6,17,1.0,1,-0.21590515059635257,0,0.005161033,0.99483895,0.08753763367875907,0.7226485214535728,monitor
30614,3,1,8,442,16,6,1,0,110,65991,467914,15263,10237,110,15,87,3,18,3,14,43,1.0,1,-0.18933877933024762,0,0.029734984,0.97026503,0.15699957460563319,0.7262853820633917,monitor
67800,18,1,13,107,16,6,3,0,27,38763,467914,110115,14818,27,5,26,4,16,2,4,20,15.0,0,-0.20135326359967215,0,0.015584247,0.98441577,0.12558582267729226,0.7267667735861771,monitor
193586,2,1,20,258,16,6,7,0,17,53879,467914,11883,3881,17,2,17,2,6,1,1,9,1.0,1,-0.23326564581835896,0,0.029524531,0.9704755,0.04214589833435231,0.6919766218638921,monitor
105569,2,1,19,205,16,6,0,0,224,53879,467914,120453,10651,224,107,211,83,17,2,17,36,4.0,1,-0.07195488037937581,0,0.0010313429,0.99896866,0.4639181738007984,0.838453508761791,block
25251,9,1,28,134,16,6,2,0,9,59537,467914,3765,43940,9,1,9,2,6,1,1,5,1.0,1,-0.20230202706911293,0,0.020123791,0.9798762,0.12310513190444461,0.7228448639274125,monitor
37948,8,1,37,145,16,6,4,0,249,32361,467914,6729,31640,249,13,235,13,26,3,25,57,4.0,1,-0.12802919547553865,0,0.01608682,0.9839132,0.3173030895008167,0.7839301670197701,monitor
62874,2,1,13,122,16,6,2,0,46,53879,467914,110115,5972,46,5,46,2,15,1,8,29,0.0,1,-0.22132478174458092,0,0.0021871263,0.99781287,0.07336715872405594,0.7204791307905871,monitor
175584,11,1,19,173,16,6,0,0,25,4909,467914,120453,2309,25,2,25,1,11,1,1,22,-1.0,0,-0.1757972085016533,0,0.18868123,0.81131876,0.19240613365470463,0.6256449687013003,monitor
20576,24,2,18,105,16,6,7,0,117,7394,26018,24717,6214,117,20,48,16,19,2,15,31,12.0,0,-0.091636250875615,0,0.007474105,0.9925259,0.41245814634443556,0.818505574682597,block
185670,8,1,19,145,16,6,5,0,341,32361,467914,120453,31640,341,27,290,26,21,3,28,55,0.0,1,-0.1161325129828662,0,0.031164275,0.9688357,0.348408830222965,0.7827076351813914,monitor
74889,12,1,44,259,16,6,8,0,21,69497,467914,436,24335,21,7,16,6,9,2,6,9,0.0,1,-0.20868454352654475,0,0.0017274661,0.99827254,0.10641704241378186,0.7307159013746473,monitor
92878,17,1,13,280,16,6,4,0,55,2398,467914,110115,22283,55,2,55,2,15,1,7,26,3.0,1,-0.19389282547647357,0,0.08333191,0.91666806,0.14509230728565098,0.6851952966321064,monitor
51899,15,1,17,245,16,6,9,0,6,56109,467914,26717,42657,6,3,6,2,4,1,1,5,15.0,0,-0.17325626140839911,0,0.03750632,0.96249366,0.19904983802524184,0.7334605239745586,monitor
127538,12,1,13,245,16,6,1,0,18,69497,467914,110115,42657,18,6,18,12,3,1,1,2,0.0,1,-0.1885243377954232,0,0.0023844254,0.9976156,0.15912905963065596,0.7460695971006226,monitor
66100,2,1,47,258,16,6,4,0,24,53879,467914,2519,3881,24,2,24,1,15,1,2,21,12.0,0,-0.21920036495904355,0,0.0021564174,0.99784356,0.07892177933004481,0.7221670342491477,monitor
73610,3,1,19,280,16,6,2,0,38,65991,467914,120453,22283,38,2,38,2,12,1,5,14,34.0,0,-0.19594877797500693,0,0.019808253,0.98019177,0.1397166972871643,0.728049228355766,monitor
181171,25,1,13,259,16,6,7,0,21,7340,467914,110115,24335,21,4,21,4,7,1,2,10,0.0,1,-0.21420017228991345,0,0.028370397,0.9716296,0.09199556665037939,0.7077394037139859,monitor
12654,3,1,1,424,16,6,9,0,39,65991,467914,5347,2881,39,7,39,1,18,1,1,26,7.0,0,-0.18528802955285428,0,0.0032196245,0.9967804,0.1675908946970541,0.7480235452645849,monitor
140472,3,1,13,280,16,6,5,0,5,65991,467914,110115,22283,5,1,5,1,4,1,3,4,2.0,1,-0.22495273504795943,0,0.12880999,0.87119,0.06388130627094885,0.6289973939717387,monitor
61667,3,1,19,280,16,6,6,0,71,65991,467914,120453,22283,71,11,62,7,12,2,9,26,1.0,1,-0.21305136597968866,0,0.012595555,0.98740447,0.09499930077943851,0.7196828804437925,monitor
79130,15,1,19,245,16,6,6,0,25,56109,467914,120453,42657,25,5,25,2,14,1,1,18,3.0,1,-0.20729959712000923,0,0.03681017,0.96318984,0.11003820183047633,0.7072443606918126,monitor
18201,12,1,19,124,16,6,9,0,6,69497,467914,120453,795,6,2,5,1,5,2,4,6,338.0,0,-0.08508971226189077,0,0.0010825426,0.99891746,0.42957509746685674,0.8281147634700985,block
60191,15,1,16,3,16,6,7,0,119,56109,467914,9294,2921,119,14,91,10,13,2,17,21,5.0,1,-0.19111569258205485,0,0.009287527,0.99071246,0.15235355644632625,0.7392047975933828,monitor
141374,1,1,14,134,16,6,5,0,15,19091,467914,7316,43940,15,2,15,4,7,1,2,6,2.0,1,-0.2057462313562567,0,0.0027958865,0.9972041,0.11409972004983783,0.7322727855828224,monitor
209663,2,1,17,205,16,6,9,0,643,53879,467914,26717,10651,640,314,523,289,23,3,42,50,1.0,1,0.0036985311073512994,1,0.00053704955,0.99946296,0.6617258738803437,0.8981418237485758,block
161251,2,1,19,219,16,6,2,0,35,53879,467914,120453,3865,35,9,34,1,14,2,6,22,0.0,1,-0.21796063376571362,0,0.009140982,0.99085903,0.08216325081494258,0.718250285497626,monitor
132723,15,1,19,140,16,6,0,0,13,56109,467914,120453,14757,13,3,13,2,4,1,2,4,4.0,1,-0.20832728189322286,0,0.092478484,0.9075215,0.10735115894105127,0.6674704000008884,monitor
89428,14,1,10,123,16,6,3,0,8,17431,467914,14836,2003,8,1,8,1,4,1,1,4,35.0,0,-0.19691437833016517,0,0.016525479,0.9834745,0.1371919838380774,0.7295897521910656,monitor
187857,2,1,13,477,16,6,1,0,15,53879,467914,110115,20041,15,11,15,11,4,1,2,3,9.0,0,-0.1906009354371735,0,0.006734137,0.99326587,0.15369946966990056,0.7413959360433346,monitor
202951,1,1,32,124,16,6,4,0,26,19091,467914,3875,795,26,2,25,1,17,2,3,20,2.0,1,-0.1964822227741735,0,0.0038441122,0.99615586,0.13832192226289397,0.7388056534649095,monitor
36759,15,1,13,315,16,6,4,0,22,56109,467914,110115,2038,22,2,22,1,12,1,2,20,10.0,0,-0.21826368439782373,0,0.0756252,0.9243748,0.08137087744582001,0.671473624474133,monitor
105569,2,1,19,477,16,6,8,0,224,53879,467914,120453,20041,224,107,211,16,17,2,17,36,1.0,1,-0.11641232043726157,0,0.0006025827,0.9993974,0.34767722978444715,0.8038813349433298,block
6375,9,1,35,134,16,6,1,0,54,59537,467914,4928,43940,54,11,49,2,14,2,10,22,0.0,1,-0.19697334544224254,0,0.011598439,0.98840153,0.13703780508273597,0.7329924021251015,monitor
53454,15,1,18,130,16,6,7,0,1569,56109,467914,24717,3140,1569,197,1424,10,37,4,49,81,0.0,1,-0.0035177298647462996,0,0.0023420705,0.99765795,0.6428578286988671,0.891217910934184,block
25028,12,1,19,245,16,6,6,0,82,69497,467914,120453,42657,82,17,82,10,16,1,7,30,0.0,1,-0.1883562967985199,0,0.0021597883,0.9978402,0.15956842915098948,0.7463587046142849,monitor
63028,3,1,19,130,16,6,1,0,7,65991,467914,120453,3140,7,3,7,2,4,1,2,5,96.0,0,-0.17630951675198225,0,0.016493635,0.9835064,0.19106662344970715,0.7457744362117005,monitor
75923,15,1,16,245,16,6,4,0,33,56109,467914,9294,42657,33,8,33,11,11,1,2,18,14.0,0,-0.1957538144116634,0,0.0033996352,0.9966004,0.14022646007652723,0.7396882106593717,monitor
100617,13,1,35,477,16,6,2,0,32,7335,467914,4928,20041,32,2,32,2,13,1,3,26,1.0,1,-0.214361731733759,0,0.0026441328,0.9973559,0.09157314416624826,0.7256210282947353,monitor
118597,3,1,19,280,16,6,3,0,48,65991,467914,120453,22283,48,8,45,3,12,3,10,25,1.0,1,-0.2027125436450093,0,0.015958058,0.9840419,0.12203177198416083,0.7254388939876738,monitor
63262,3,1,28,115,16,6,7,0,42,65991,467914,3765,5251,42,7,42,4,12,1,6,17,0.0,1,-0.22463099468657233,0,0.0051764557,0.9948235,0.06472254686615862,0.7157932069690883,monitor
5314,14,1,13,439,16,6,7,0,1733,17431,467914,110115,4807,1732,65,1541,14,38,6,51,78,0.0,1,0.03227841873760884,1,0.010595678,0.9894043,0.7364524688821426,0.9135187651664433,block
30304,8,1,17,145,16,6,5,0,102,32361,467914,26717,31640,102,36,102,36,12,1,6,20,13.0,0,-0.13653623955269656,0,0.025756372,0.97424364,0.2950600896108097,0.7704885635920747,monitor
42197,18,1,13,107,16,6,3,0,70,38763,467914,110115,14818,70,14,51,11,14,4,10,18,49.0,0,-0.13602857238223331,0,0.0028412328,0.99715877,0.2963874649851885,0.7869273397877623,monitor
99044,15,1,17,265,16,6,5,0,23,56109,467914,26717,11005,23,4,23,4,8,1,5,16,0.0,1,-0.23676114709452567,0,0.01238487,0.9876151,0.033006362463125126,0.7012324608400728,monitor
72325,18,1,17,107,16,6,8,0,8,38763,467914,26717,14818,8,5,8,5,4,1,3,3,28.0,0,-0.19549883011049835,0,0.029751746,0.9702483,0.1408931564908548,0.7214417145139373,monitor
13596,18,1,11,107,16,6,9,0,24,38763,467914,3272,14818,24,2,24,1,12,1,1,22,4.0,1,-0.20943016188933616,0,0.006026326,0.9939737,0.10446750635741088,0.7271218404616056,monitor
49938,15,1,14,140,16,6,6,0,65,56109,467914,7316,14757,65,8,65,8,9,1,6,12,0.0,1,-0.22809259092298556,0,0.0037497482,0.9962503,0.055671661034671124,0.7140766766474985,monitor
116779,15,1,13,3,16,6,0,0,48,56109,467914,110115,2921,48,13,48,3,14,1,6,22,15.0,0,-0.18077012613135635,0,0.006894873,0.9931051,0.17940366119926007,0.7489946599328066,monitor
124314,9,1,9,215,16,6,5,0,77,59537,467914,12357,13005,77,13,70,5,16,3,8,35,1.0,1,-0.21754101884708343,0,0.009317576,0.9906824,0.08326039977811742,0.7184558101533144,monitor
63760,3,1,18,489,16,6,9,0,49,65991,467914,24717,3755,49,9,49,2,14,1,7,29,5.0,1,-0.20608204098825816,0,0.004843775,0.9951562,0.11322169314179253,0.7305758858035607,monitor
100131,12,1,18,145,16,6,4,0,57,69497,467914,24717,31640,57,6,57,1,18,1,6,32,0.0,1,-0.21316971942452645,0,0.021007655,0.97899234,0.09468984715058315,0.7137015822884855,monitor
102280,18,1,31,121,16,6,2,0,138,38763,467914,2155,18947,138,14,115,6,17,3,16,36,14.0,0,-0.13534012443539595,0,0.0065229475,0.99347705,0.2981875200297951,0.7848901706703459,monitor
67708,13,1,18,400,16,6,3,0,77,7335,467914,24717,1367,77,3,71,1,16,3,18,38,5.0,1,-0.16379157977993214,0,0.10600935,0.89399064,0.22379673136581035,0.6929324764409931,monitor
205994,14,1,13,379,16,6,7,0,24,17431,467914,110115,5646,24,2,24,1,12,1,1,19,1.0,1,-0.21764237959256472,0,0.081543736,0.91845626,0.08299537622467835,0.6678179744587426,monitor
33085,15,1,22,245,16,6,9,0,6,56109,467914,18179,42657,6,1,6,1,5,1,3,5,235.0,0,-0.11907259401777542,0,0.062327325,0.9376727,0.34072152761315583,0.7585873365035513,monitor
163553,3,1,28,280,16,6,1,0,7,65991,467914,3765,22283,7,2,7,2,3,1,1,4,0.0,1,-0.21188528501567794,0,0.03931331,0.9606867,0.09804820219795507,0.7018951034549492,monitor
96139,21,1,25,128,16,6,5,0,30,10101,467914,11933,10067,30,2,30,2,16,1,6,21,66.0,0,-0.18837142242125915,0,0.01099268,0.9890073,0.1595288808399811,0.7401637522952073,monitor
33393,23,1,13,153,16,6,0,0,11,4782,467914,110115,11033,11,1,11,1,8,1,2,11,15.0,0,-0.18859461907998043,0,0.092985936,0.9070141,0.15894529819830683,0.6825934576998485,monitor
107932,11,1,8,487,16,6,9,0,15,4909,467914,15263,587,15,1,15,1,11,1,1,15,8.0,0,-0.1826307515567746,0,0.015299744,0.98470026,0.1745387644434002,0.7416517952342041,monitor
174313,3,1,19,452,16,6,9,0,2,65991,467914,120453,3861,2,1,2,1,2,1,1,2,0.0,1,-0.18949156628669883,0,0.114195004,0.885805,0.1566000891645428,0.6670435104644202,monitor
